rsax,rasanya,hai bun q ifa q ikut suntik kb bln tpi waktu suntik tlat hri slma kb gk haid slma q tlat kb q berhubungan dan stelah suntik kb q hubungan jga dan yg q tanyakan apakah bsa hamil kerna q punya keluhan mual pusing lemes banget bdan cpat cpek prut mules gk enak banget rsax pungkung pun saki dan pundak jga tlong bantuanx bun
prcya,percaya,assalamualaikum dok saya nisa umur thn saya mau tanya saya sdh thn menikah dan smpai skg blm mmliki anak swktu sya iseng cek usg untuk mgtahui rahim sy bgus atw tidak tp sya kget saya mmliki kista uk cm sy sempat shock dan tdk prcya llu saya priksakan lgi dan trnyata bnr llu sy diksh antibiotik dn mulai pola makan sehat slma bln dan konsumsi air rebusan sirsak habis itu saya sdh tidak konsumsi lg dan sy pasrah dan berdoa sm allah alhamdulillah selang bln sy usg lg dan kista saya mengecil dgn uk cm saya bersyukur sekali dan kata dokter saya tdk perlu khawtir krna kistanya tdk brbhaya krna bs mengecil tp smpai skg sy blm ada tanda hmil jg tp kalau mengecil sprti itu tdk trllu brbhya kan untuk rahim saya krna posisi kista sy berada di kantung kemih tp sy tdk prnh mglmi skit apapun mpe skg mohon infonya ya bun dokter 
nkira,kira2,ank saya usia bln nafsu makanx skr sdah mulai banyak smnjak mnum pediasure slma bln n d tambah vitamin nutrimax rainbow kidz nkira apa msih perlu ndak ya menambahkan minyak ikan 
harii,hari,dok saya trakirh mens tgl skrg saya tlt haid hari tp di tes peck negatif hasill nyyaa knpnya saya mlkk hubgn tgl cmn skli itu saja krja suami sya plg y cmn bln harii apa ada kmgkinn saya hamill apa tgl itu bkn masa subur ya
hasily,hasil,saya sudah nikah thn bln hari terakhir haid terakhir saya tgl febuari klo menurut kakulator hamil saya da telat minggu tp hri nie tgl maret saya tespec tp hasily msih negatif saya sering sekali sperti ini pernh jg telat sampe mau bln tp msih aj blm hamil tu gimana ya dok mkasih
terkhr,terakhir,saya mau ty nsaya terkhr menstruasi bln november atw desember tp saya lp tgl brapany kira sampai bln april ni saya mengndg brp bln ya mksh
thn,tahun,selamat malam saya pengguna iud kurleb thn dan akhir ini bln terakhir haid saya tidak teratur bln sekali namun dr bln maret sd april saya belum juga haid tp tiap saya test kehamilan selalu negatif ada apa dengan pemasangan iud saya apakah harus dilepas iud saya atau bagaimana saya tunggu jawabannya segera terima kasih
tggal,tanggal,sy mau brtanya sy haid tgl bln smpai tgl bln trus sy tggu haidq bln tgl tdk dtg trnxata tggal cara pnhitungannxa gmana 
bbur,bubur,mlm dok sy mau tanya ank sy berusia bln sy ngasih mp asi sjak usia bln lebih skrng ank sy jd susah mkn apa krna bosan sm rasa ny dr pertma smpai skrng rsa ny manis trus yprnah nyoba bbur susu rsa pisang tp g mau sy jd ragu mau ngasih rasa lain tlong ksih jwban ny ya dok trimaksih sblm ny 
gtal,gatal,saya lina dr sukabumi jabar saya sudah tahun mnikah tp sampai saat ini blm d karunia momongn saya sbnrny pny mslh dg kputihn kdang gtal menstruasi jg dr sma kdang bln kdang bln skli skrg saja trakhir menst tgl des dok mohon solusinya
blik,balik,dok ikut sharing saya skrng telat mnggu sudah tespack hasil y garis prtma mncul sangat tipis samar banget saya sudah kdkter untuk usg dkter bilang tdak apha dlm perur saya kantong rahim belum terlihat baru penebalan dinding rahim hari kdpan saya dimnta blik sblm usg sya mrasakan mual pusing sering pipis sudah hari ini payudara sya mulai nyeri pinggang mulai pegal arti penebalan dinding sendri itu dok karna hamil anak pertma sya mndpat hasil tespack y jlas positif jadi saya sedikit bingung mohon penjelasan y trimakasih
apaa,apa,dok mw tanya usia kandungan sy mggu anak ke dokter sy mwnyatakan calon anak sy laki yg sy ingin tanyakan kenapa yaa perut bagian bawah sy sering sakit atw pegel bgt cnthny dr posisi duduk keberdiri dan buat jalan pun agak pegel pdhl kehamilan anak pertama sy bs diblg gk pernah sprt yg dialami skrg mnrt orng peranakan sy turun dan it hrs diurut apaa boleh diurut dan apa yaa kira skt yg sy alami ini apa termasuk lumrah kr rahim sy tertekan janin mhn infony yaa trimakasih
tnggu,tunggu,dok kira kira setelah nifas kita harus tnggu berapa bulan untuk dapat haid 
brhub,berhubungan,siang dok dok saya ini ndk kb sejak mlhirkn juli klo brhub dgn suami slalu pakai kondom sejak desember skr klo berhub sdh tdk pakai kondom lg dkrnkn kmi ingin menambah momongan dok saya ini punya kista n tdk dsarankn dokter kandungan u tdk doprasi n dsarankn u hmil dok posisi berhub yg spt apa agar saya bs hmil lg obat apa yg hrs saya konsumsi biar lekas hamil lg thx 
diwajah,wajah,pagi dok bayi saya laki x saat ini umurnya masih bulan ada beberapa hal yang mau saya tanyakan antara lain apakah kerak dikepala anak saya bisa hilang kalo bisa kira x setelah berapa bulan apakah bintik merah dan bintik putih kecil diwajah bayi saya bisa hilang kira x perlu krim khusus bayi bayi saya belum bab sudah hari apakah normal tapi dia sering kentut dan pipis bayi saya asi eksklusif terima kadih dok atas waktu dan jawabannya 
kringat,keringat,dok saya bunda fitri saya mau tanya anak saya baru umur bulan stengah dipunggung nya bentol bentol kayak kringat buntet tadinya cuman sdikit tapi hari demi hari malah makin bnyak di punggungnya itu sembuhnya brapa lama dok saya khawatir
khwtir,kwatir,selmt mlm dok sy mau ty dok punting sy kcil pydra sy normal usia khmlan sy bln sy khwtir tdk bs membrkan asi gmb solusiny dok nakasih
kbnya,kb,dok saya ibu dr anak dok saya mw nanya saya kmrin menggunakan suntik kb bulan trus ganti ke pil saya minum pil setiap jam siang apakah jam l siang itu waktu yg bgus dok bwt minum pil kb apakah khasiat kerja pil kbnya masih ad klo kita berhubungan tiap malam mohon jawabanya ya dok
bljr,belajar ,anakku usia bln wktu usia bln bb nya turun jd kg tadinya kg skrg naik lg jd kg dr bulan ke bulan pertumbuhan bb nya terasa sedikit apalagi diusia bln ini dia belum punya gigi sm belum merangkak sempurna saya khawatir soal perkembangan anak kalo liat anak seusianya ada sudah bisa bljr jalan mohon penjelasannya apakah anak saya masih dibatas normal atw tidak trimakasih
bertmbah,bertambah,dok saya mw tnya saya hpht maret maret tp smpai skrg blm haid lalu saya tes hsil negativ yg saya tnyakan apa bnar hamil ank k itu mncul tanda nya stelah telat bln dok trus nafsu mkn saya bertmbah bnyak dok sering pusing jg apa itu jg tanda hamil dok mhon pnjelasannya dok thx u 
sklus,siklus,asalamualaikum bu dok saya mau tanya ttng masa subur gmna ya sya mengetahui masa subur sya soalnya siklus haid saya gak teratur kadang hari hari hari hari dan haid kmrin hari dan awal haid kmrin tgl april gmna ya dok supaya tau masa subur saya sya udh thn menikah tp blum jg dikasih momongan dan untuk mengetahui sklus haid ssya pernah mngunakan hitungan kalender mengukur suhu basal tubuh dan alat tes kesuburan tp hasilnya semuanya nihil dok dan sya jg kosumsi susu prenagen natur e dan folavit dan sya jg pernah priksaakn rahim sya k dok specialis kandungan hasil rahim sya gak bermasalah dok tolong ya dok bantu sya untuk mngetahui masa subur sya mksih dok 
rsakn,rasa,dok sya telat mens udh blan tpi stiap tp hsil y negatif sya priksa ke bidan ktanya tnggu aja sya bngung dok klo tanda hmil sprti mual pusing dll sya rsakn udh mnggu ini dok tpi hri ini sya kluar flek tpi gk skit dan sedikit kira knpa ya dok 
ngatasi,ngatasi,dok sya hamil bln gmn cara ngatasi keputihan n pegal pada kaki 
tanyain,tanya,ass bund mau tanya aku kan insya allah berhasil hamil ikut promil udh telatt dan x testpack postiv nah yg aku tanyain apakah hamil muda msih hrus ttap mnum suplement dr dokter sblmx aku di kasih supelment proxidan dan folaplus apakah msih hrus mnum ato tkut mengganggu janin bund mksih 
trmh,trima kasih,bunda saya uda bln nikah ko blm hamil bunda mnt tlong infonya atau mungkin ad solusi bunda trmh ksh
febuary,febuari, febuary aq di sahkan hamil minggu tp dokter bilang baby ku blum ada detak jantung lg dy minggu aq hrus ke klinik lg buat cek selepas minggu berllu aku kembali cek tp msh jg gak qda detak jantung aq kawatir dan takut knp dgn kandungan pertama ku docter beri aky vitamin untk di mkn smpai bln selepas mggu pergi klinik aku selalu mengeluaekan darah seperti sehelai rambut berturut fmpai mggu tepat jam mlm prut aq sakit sgt gak bisa nahan tak sampai minit ag mengeluarkan darah ketul ky ati aym dan darah bnyak bgt keluar aq takut dan aky nenangis seleoas itu esok y aq pergi jumpa docter lg di sah kan aq keguguran dan bayi itu sudah tidak ada tp tersisa kantung y saja aq takut doc spa yg harus aku lakukan untk mengeluarkan kantung y itu aq takut mau kuret ada tidak cara lain selain kuret mohon bantuan y doc terimakasih dan slm kenal ag pengikut bru di laman infobunda ni 
haiii,hai,haiii bunda anak saya baru bln kenapa ya anak saya sering mengeluarkan kotoran mata 
netek,nete,mlm dok sya punya balita th udh berbagai cr sy lakukan agar anak saya tidak netek lg tp hasilnya nihil sy cemas di usia yg th tu dlm posisi msh netek bgmn kondisi perkembngan kshtn si kecil dan p d efek lain untuk snk di usia segitu masih netek dok 
mlem,malam,siang dok mlem kemarin aq keluar flex lndir cmpur drah bru mrasakan mules nya kmrin siang tpi msih blum braturan knapa smpe skarang mules nya msih jrang dan flex msih keluar tpi knapa jdi wrna hitam apa msih wjar di tnggu jwbn nya dok 
caladine,.,ass saya bunda yg sedang menjalani msa kehamilan bln nach mulai menginjak usia hmil bln terjadi gatal pada paha dn selangkangan gatal berupa bintik merah ketika kempes meninggalkan bekas luka sperti kulit yg recovery dr luka jatuh berwarna pink gtu pertama hanya saya obatin pake bedak salychil cair atau caladine tp smakin lama smkin banyak saia sudh konsultasi ke bidan tp kata bidan diobatin sj dgn bedk dlu dan banyak yg blg bakalan hilang klu lahiran apakah ini gatal krna fisiologis kehamilan mohon bantuanna terimakasih 
hasilna,hasinya,siang dok saya maw bertanya ne dok saya udah telat bulan tapi di tas hasilna masih negatif itu gejala apa ya dok tp kemaren saya udh coba usg tp kata dokter itu cuman segumpal darah haid yg ngak keluar itu berbahaya ngak dok trima kasih
dedeknya,bayi,tanya ya dok anak saya baru saja lahir hari saya kasi susu formula dedeknya kentut aja kadang merah mukanya saya melahirkan cesarjadi saya makan obat dokter selama hari saya kasih juga asi saya itu boleh terus dikasih dok saya pun ngasihnya pakai dot asinya saya pompa sendiri soalnya dedeknya egk mau langsung dari puting susu saya pas dikasih pasti nangis mukanya merah padam apa karena asinya pahit karena saya sering makan obat terimakasih ya dok mohon dijawab 
melahir,melahirkan ,dokter saya baru melahir kan ank pertama saya bulan febuari dok setelah masa nifas hari saya melakuakam kb suntik yang bulan sekali ya tapi setelah minggu kemudian saya keluar darah sampai memasuki bukan suntik dok sampai sekarang darah ya itu blm berhebti dok knp ya dok saya bisa terjadi seperti itu 
mengalmi,mengalami,sore dok saya member baru mau tanya soal haid waktu bulan feb saya sempat mengalmi haid bulan x dok tapi sebelumnya saya belum pernah mengalami seperti itu itu terjadi semenjak saya mencoba mengkonsumsi pil kb agar terpancing hamil dok saya konsumsi tidak tiap hari dok cuman makan se ingatnya saja kira kenapa ya dok mohon penjelasannya terimakasih 
aplg,apalagi,dear dr tanti sy mw tax ank sy skrg nihla umr bln sjk umr bln malas skali nenen karna it asi sy jd berkurang hax utk x nenen dan skrg malah kadang kuat kadang malas asi sy skrg gk tw knp tiba hax sdkt skali utk x nenen sj gk ckup dy gk puass trz knp y asi sy bening diawalx pas lm dihisap jd kental ank sy sering demam mungkin krn sering mers kelaparan skali sy bntu sufor tp dy gk suka sy kasihan skali sm ank sy dok sy aj kelaparan sdkt sdh gk kuat aplg ank sy kecil begt sdh sering skali klparan dy gk rewel bnget sih klw lpar krn dy kenyot jarix dok sy adakah tips utk melancrkn asi atw obt yg ampuh krn sy sdh mkn syuran kcang tanah mnum susu mnum habbatussauda tp tetap gt skrg dy umr bln bb it normal at kurang dok tlg dijawab makasih
trmhksh,trima kasih,slm kenal dok bayi sya umur bln beratx kg tpi dia kelihatan kcl skali dok sprti bayi bru umur bulan tpi bayi sya sering rewel atau apa susu formula yg dia minum dok tdk cocok trmhksh 
dminum,diminum,siang dok mau tny saya mau program hamil sdh th menikah blm pny anak dksh saran sama teman dan keluarga ktnya minum folafit folic acid dan konsumsi vit e dan susu program hamil yang mau saya yanya jk semua ny dminum ap tidak bahaya apakah ada efek samping folic acid folafit dan apakah dminum untuk istri ny saja suami ikut mengkonsumsi terima kasih dok
munth,muntah,sore dok mau tanya kemarin sya terakhir haid tgl agustus tpi smpe skrg kok blm haid lgi ya wktu saya tes jga negatif pdhl q kdng jga mgerasa mual pgen munth trus kdang jga nyeri perut bwah kyak pas lagi haid pd jga kyak pas lgi haid kdng sakit trus jga kyk mengeras pas wktu lgi haid gtu tpi sya jg bngung dok soalnya mens sya gak teratur blan llu cma hri itu pn cma flek coklat agak hitam trus jga telat kdng bulan mens bulan tidak sta bngung dok hamil gak atau cma mslah menstruasi sja 
bayix,bayi,malam dok vitamin ap yg baik untuk ibu menyusui dan bayix ttp rajin nyusu slma z mnysui kulit z kering dok makasihhh 
brjalan,berjalan ,siang dok bbrp bulan ini mens saya tidak normal mens brjalan slm mgg tapi mgg kmudian keluar darah lg tp tidak sebanyak wkt mens dan kluarpun jarang saya udh thn pake kb spiral apakah itu efek dr kb spiral ato ada hal yg laen dok terima kasih 
jelasin,.,dok saya mau bertanya usia kandungan sya bln pas senen kemaren kontrol kandungan ke dr kandungan dr kurang jelasin gmna perkembangan bayi saya dr saya cuman bilang sejauh bagus mau saya tanyakan kok diusia kandungan aku aku jarang banget ngerasa gerakkan bayinya maksud saya tendangannya kadang kurang kadang hari gak terasa 
mw,mau,dok sya mw tanya saya sdh thn menikah kmrn june sya haid smp skrg sya blm haid lg sya coba tespek tp hasilnya negatif sya kedokter dikasih obat folac acid dan allylestrenol skrg apa yg hrs saya lakukan sya ingin skali hamil 
jnuari,januari,dok sya mau tnya bln jnuari sya dtng blnx tgl bln feb tgl sdangkn bln maret tgl tp dtng bln yg bln maret cma hr aj dok sblomx suhu bdn sya mningkat dan ad flux jg sya jg smpet mrsakan tnda kehmilan sprti mual pusing bdn trsa lelah tp sya cba test hslx sy jd bngung niii dok tlong infox ya dok trima ksh 
mlkkn,melakukan ,cucu sy usia bln saat ini sulit makan dilepeh atau mlkkn gerakan tutup mulut buang muka bb nya saat ini hampir kg di gusinya kelihatsn akan ada pertumbuhan gigi apa perlu vit utk nafsu makannya mohon konsultasi dokter tks
slsy,selesai,slmt sore dok saya mau tanya dok saya menstruasi sekitar tgl bulan ini trakhir slsy tgl sudah hari ini saya merasa mual dan badan trasa aga pegal serta trkadang badan trsa demam apa mingkin saya hamil dok apa bisa sebelum terlambat menstruasi bisa hamil dan apa boleh langsung di tespack dok 
lhiran,lahiran ,mau tanya lg nih bu dr usia pertama hamil smpai skrng sdh uk msh keputihan hpl tgl bsok sering debaynya kyak nekan kebwah miss v kyk mw klwr tp ntar kluarnya keputihan klo ga gtu pngen pipis trus itu gmn bun apa krn sdh mw lhrn atau tnda lain soalnya sdh serng spt itu tp blm jg lhiran smpek skrng pdhl tggl hr hplnya 
hplnya,hpl,mau tanya lg nih bu dr usia pertama hamil smpai skrng sdh uk msh keputihan hpl tgl bsok sering debaynya kyak nekan kebwah miss v kyk mw klwr tp ntar kluarnya keputihan klo ga gtu pngen pipis trus itu gmn bun apa krn sdh mw lhrn atau tnda lain soalnya sdh serng spt itu tp blm jg lhiran smpek skrng pdhl tggl hr hplnya 
kluarx,keluar,siang bun q mau konsutasi ni tanggal kemaren q di tespeck positif tanggal usg masih kelihatan kantongx belum kelihatan janinx kerna keburu usg siangx q kluar darah awal nya sedikit tpi lama kelamaan banyak sampek skarang masih da tpi gk sebanyak kemaren yg ingin q tanyakan apa aku ini ke guguran pa cuma darah biasa soalx q gk kluar darah ungkul darah nya biasa encer trus masalah usg kmaren q kan di suruh balik minggu lgi untuk di usg lgi soal kmaren cma klihatan kantong nya ja apa emang masih blum kelihatan janinx q perdaranx yg kluarx banyak se sudah usg tolong penjellasanx makasih bunda q tunggu jawabanx
disore,sore,hallo dok saya mau tanya saya mengalami insomnia yang parah saya tidur di pagi hingga disore hari dan terjaga di malam hingga pagi hari saya sudah berusaha agar tidur lebih awal tapi malah saya terbangun ditengah malam saya merasa kalau bayi saya mengeluh lelah tapi saya tidak pernah bisa seperti orang pada umumnya lalu bagaimana solusinya dok terima kasih
ghaly,.,anak aku berusia thn namanya ghaly dan ghaly itu dari umur thn dia tidak suka dgn nasi smpai sekarang klau lihat nasi itu takut jadi ghaly cuma mkan mie roti cemil lan dan minum susu bagaimana ya agar anak aku mau makan nasi trima kasih sblumnya
kasihh,kasih,dokk sayaa seorangg ibuuu dann sayaa ikutt kb bulann tapii kenapa berat badann saya tambahh naik ya dokk padahal porsi makan sayaa tidak bykk dan standarr apa saya tdk cocok kb jenis kb apa dokk kira yg tdk berpengaruh terhadap berat badan terima kasihh
